tag,grid,prefX,prefY,weight,occurences,action
"229","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1",0,0,0.0,88,28 28 30 30 30 30 30 30 26 26 26 26 26 30 30 14 14 14 6 6 6 6 6 6 6 6 6 6 6 6
"22e","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,119,14 14 14 14 14 14 14 14 14 12 12 28 28 28 28 28 28 28 28 29 29 29 29 29 25 25 25 25 25 25
"235","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,119,2 2 2 2 0 0 0 0 0 2 2 6 6 6 6 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1
"25a","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1",0,0,0.0,293,20 20 4 4 4 4 4 12 12 14 14 14 14 14 14 14 30 26 26 26 24 24 24 24 8 10 10 10 26 25
"25b","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,118,25 25 29 29 29 29 29 25 25 26 26 26 26 26 10 10 10 9 9 9 9 9 9 9 9 21 21 21 21 21
"261","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,208,26 26 26 26 26 26 26 18 26 26 26 26 26 26 24 8 8 13 13 13 13 13 13 13 9 9 9 25 25 25
"26a","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1",0,0,0.0,117,10 10 10 10 8 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
"28f","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,1,1,1,1",1,0,0.0,441,19 18 18 18 18 18 18 24 24 24 24 24 24 24 24 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
"290","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,214,0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"367","0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,1,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1",0,1,0.0,156,3 2 10 10 10 10 10 10 10 2 2 2 2 18 2 2 2 2 2 2 2 2 2 2 2 2 2 10 10 10
"385","0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,1,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1",0,1,0.0,14,22 22 22 22 22 22 18 2 2 2 2 18 2 2 2 2 2 2 2 2 2 2 2 2
"3a4","0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,1,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1",0,1,0.0,13,26 26 10 10 10 10 10 10 10 10 2 2 2 2 18 2 2 2 2 2 2 2 2 2
"3a8","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,65,28 29 30 26 26 26 26 26 26 18 26 26 26 26 26 26 24 8 8 13 13 13 13 13 13 13 9 9 9 9 9 9 8 8
"3c7","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,64,18 18 18 18 18 26 26 26 26 26 26 24 8 8 13 13 13 13 13 13 13 29
"574","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1,0,0.0,52,19 18 18 18 18 18 18 24 24 24 24 24 24 24 24 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
"5a2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1,0,0.0,51,26 26 26 26 26 26 22 18 18 18 18 18 24 24 24 24 24 24 24 24 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 9 8 8
"1f","0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,1,1,1,1,1;0,0,0,0,0,0,0,0,0,1,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1",0,1,0.0,49,8 8 24 16 24 24 24 24 24 24 24 24 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 2
"22","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,1,1,1,1;0,0,0,0,0,0,0,0,0,0,1,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",0,0,0.0,49,30 30 30 30 30 30 30 14 14 14 14 14 14 14 14 8 8 8 8 8 8 12 8 8 8 8 16 18 18 17
"23","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1;0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1",0,0,0.0,98,6 6 6 6 6 6 6 6 4 20 20 20 20 4 4 0 4 6 6 6 6 6 6
"24","0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,1,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,1,0,0,0,1,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,1,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,1,0,0,0",0,1,0.0,1,23 22 22 22 22 6 6 6 6 6 4 20 20 20 20 4 4 0 4 6 6 6 6 6 22 22 6 22 22 22
"29","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",1,0,0.0,49,17 25 25 25 25 18 18 18 18 26 18 24 24 24 24 24 24 24 24 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
"49","0,0,0,0,0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,1,1,1;0,0,0,0,0,0,0,0,0,0,1,1,1,1;0,0,0,0,0,0,0,0,0,1,1,1,1,1",0,1,0.0,6,14 14 14 14 14 10 10 26 26 26 26 26 24 24 24 24 24 24 24 26 26 30 30 30 30 30 30 30 30 30
"4f","0,0,0,0,1,0,0,0,0,0;0,0,0,0,1,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,1,0,0,0,0,0;0,0,0,0,1,0,0,0,1,0;0,0,0,0,1,0,0,0,1,0;0,0,0,0,1,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0",2,2,0.0,43,15 14 14 14 14 14 14 14 14 14 14 14 14 14 12 12 12 12 12 12 12 13 13 13 13 13 13 13 13 14
"53","0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,1,0,0",1,1,0.0,6,19 18 18 18 18 18 18 24 24 24 24 24 24 24 24 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
"5e","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1",0,0,0.0,1,4 4 4 12 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 6 14 30 30 30 30 30 28 28 28 28
"61","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1",0,0,0.0,1,12 12 12 12 28 28 28 28 28 28 28 12 8 8 8 10 8 24 28 28 28 28 28 28 28 28 20 20 20 16
